row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
5207,5128,1.0000000000000002,P041893,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-05-00,final,P040066,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-03-00,final
5224,5128,1.0000000000000002,P042026,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-06-00,final,P040066,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-03-00,final
5296,5128,1.0000000000000002,P047102,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P040066,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-03-00,final
5297,5128,1.0000000000000002,P047115,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P040066,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-03-00,final
5157,5134,1,P040126,The characteristic of a nerve cell that relates directly to its function is its Long extensions Flat shape Ability to change shape Ability to engulf bacteria,BIO-8-CBS-04-00,final,P026018,The characteristic of a nerve cell that relates directly to its function is its Long extensions Flat shape Ability to change shape Ability to engulf bacteria,BIO-8-CBS-04-00,final
5207,5140,1.0000000000000002,P041893,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-05-00,final,P040094,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-04-00,final
5224,5140,1.0000000000000002,P042026,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-06-00,final,P040094,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-04-00,final
5296,5140,1.0000000000000002,P047102,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P040094,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-04-00,final
5297,5140,1.0000000000000002,P047115,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P040094,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-04-00,final
5224,5207,1.0000000000000002,P042026,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-06-00,final,P041893,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-05-00,final
5296,5207,1.0000000000000002,P047102,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P041893,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-05-00,final
5297,5207,1.0000000000000002,P047115,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P041893,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-05-00,final
5246,5219,1.0000000000000002,P043155,How many chromosomes does a mature human sperm cell contain? \(1\) \(2\) \(23\) \(46\),BIO-8-CBS-06-00,final,P026010,How many chromosomes does a mature human sperm cell contain? \(1\) \(2\) \(23\) \(46\),BIO-8-CBS-06-00,final
5296,5224,1.0000000000000002,P047102,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P042026,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-06-00,final
5297,5224,1.0000000000000002,P047115,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P042026,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-06-00,final
5294,5266,1,P047019,"Swati lives in Delhi. Recently, the air pollution in Delhi caused lot of problems. One of the major sources of this air pollution is vehicular exhaust. It can be controlled by following the pollution norms of the vehicles using public transport reducing vehicular emissions by using CNG All of the above",BIO-8-CBS-07-00,final,P021744,"Swati lives in Delhi. Recently, the air pollution in Delhi caused lot of problems. One of the major sources of this air pollution is vehicular exhaust. It can be controlled by following the pollution norms of the vehicles using public transport reducing vehicular emissions by using CNG All of the above",BIO-8-CBS-07-01,final
5295,5268,1,P047020,Sonam has a leaking refrigerator in her home. Which of the following pollutants are released from it? \(CO_2\) \(CFC\) \(SO_2\) \(CO\),BIO-8-CBS-07-00,final,P021752,Sonam has a leaking refrigerator in her home. Which of the following pollutants are released from it? \(CO_2\) \(CFC\) \(SO_2\) \(CO\),BIO-8-CBS-07-01,final
5297,5296,1.0000000000000002,P047115,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final,P047102,"This is a dummy chapter test, created to enter marks. The actual test is available on dropbox in the Jumpstart folder. Please contact the Jumpstart team at jumpstart@avanti.in if you can't find the test file. 1 2 3 4",BIO-8-CBS-07-00,final
5387,5363,0.9999999999999999,P038647,Find the odd man out. Dodder (Cuscuta) Drosera (Sundew) Venus fly trap Pitcher plant,BIO-7-HSC-03-00,final,P034074,Find the odd man out. Venus fly trap Drosera (Sundew) Dodder (Cuscuta) Pitcher plant,BIO-7-HSC-01-00,final
