row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
1971,1536,1,P028236,Find the value of\(\log_2\left(1+\frac{1}{2}\right)+\log_2\left(1+\frac{1}{3}\right)+\log_2\left(1+\frac{1}{4}\right)+...+\log_2\left(1+\frac{1}{127}\right).\) \(0\) \(1\) \(5\) \(6\),MTH-11-JEE-61-00,draft,P025231,Find the value of \(\log_2\left(1+\frac{1}{2}\right)+\log_2\left(1+\frac{1}{3}\right)+\log_2\left(1+\frac{1}{4}\right)+...+\log_2\left(1+\frac{1}{127}\right).\) \(0\) \(1\) \(5\) \(6\),MTH-11-JEE-01-00,final
5874,1536,1,P040982,Find the value of\(\log_2\left(1+\frac{1}{2}\right)+\log_2\left(1+\frac{1}{3}\right)+\log_2\left(1+\frac{1}{4}\right)+...+\log_2\left(1+\frac{1}{127}\right).\) \(0\) \(1\) \(5\) \(6\),MTH-11-HSC-13-00,final,P025231,Find the value of \(\log_2\left(1+\frac{1}{2}\right)+\log_2\left(1+\frac{1}{3}\right)+\log_2\left(1+\frac{1}{4}\right)+...+\log_2\left(1+\frac{1}{127}\right).\) \(0\) \(1\) \(5\) \(6\),MTH-11-JEE-01-00,final
1972,1537,1,P028237,"If \(\log_3y=x\) and \(\log_2z=x,\) then \(72^x\) is equal to \(yz^3\) \(y^2z^3\) \(y^3z^2\) \(y^3z^3\)",MTH-11-JEE-61-00,draft,P025235,"If \(\log_3y=x\) and \(\log_2z=x,\) then \(72^x\) is equal to \(yz^3\) \(y^2z^3\) \(y^3z^2\) \(y^3z^3\)",MTH-11-JEE-01-00,final
1973,1539,1,P028238,Which of the following is equal to \(\log_{10}5+\log_{10}20\)? \(\log_{10}25\) \(2.5\) \(2\) None of these,MTH-11-JEE-61-00,draft,P026364,Which of the following is equal to \(\log_{10}5+\log_{10}20\)? \(\log_{10}25\) \(2.5\) \(2\) None of these,MTH-11-JEE-01-00,final
1974,1540,1,P028239,Which of the following is equal to \(\log_{13}26\)? \(1+\log_{13}2\) \(2\) \(\log_{13}{13} \times \log_{13}2\) None of these,MTH-11-JEE-61-00,draft,P026368,Which of the following is equal to \(\log_{13}26\)? \(1+\log_{13}2\) \(2\) \(\log_{13}{13} \times \log_{13}2\) None of these,MTH-11-JEE-01-00,final
1975,1541,1,P028240,Which of the following is equal to \(\log_{6}4\)? \(\frac{\log_{6}8}{\log_62}\) \(\log_6{8}-\log_6{2}\) \(\log_6{(8-2)}\) None of these,MTH-11-JEE-61-00,draft,P026380,Which of the following is equal to \(\log_{6}4\)? \(\frac{\log_{6}8}{\log_62}\) \(\log_6{8}-\log_6{2}\) \(\log_6{(8-2)}\) None of these,MTH-11-JEE-01-00,final
1976,1542,1,P028241,\(3\log_{4}7\) is equal to: \(\log_{4}21\) \(\left(\log_{4}7\right)^3\) \(\log_{4}343\) None of these,MTH-11-JEE-61-00,draft,P026388,\(3\log_{4}7\) is equal to: \(\log_{4}21\) \(\left(\log_{4}7\right)^3\) \(\log_{4}343\) None of these,MTH-11-JEE-01-00,final
1977,1543,1,P028242,\(\frac{\log_{3}19}{\log_35}\) is equal to: \(\log_{3}\left(\frac{19}{5}\right)\) \(\log_{5}19\) \(\log_{3}(19)^\frac15\) None of these,MTH-11-JEE-61-00,draft,P026391,\(\frac{\log_{3}19}{\log_35}\) is equal to: \(\log_{3}\left(\frac{19}{5}\right)\) \(\log_{5}19\) \(\log_{3}(19)^\frac15\) None of these,MTH-11-JEE-01-00,final
1978,1544,1,P028243,\({\log_{8}27}\) is equal to: \(3\log_23\) \(9\log_23\) \(\log_23\) None of these,MTH-11-JEE-61-00,draft,P026420,\({\log_{8}27}\) is equal to: \(3\log_23\) \(9\log_23\) \(\log_23\) None of these,MTH-11-JEE-01-00,final
5875,1549,1,P040986,"For \(N&gt;1,\) the product \(\frac{1}{\log_2N}\cdot\frac{1}{\log_N8}\cdot\frac{1}{\log_{32}N}\cdot\frac{1}{\log_N128}\) simplifies to \(\frac{3}{7}\) \(\frac{3}{7\ln2}\) \(\frac{3}{5\ln2}\) \(\frac{5}{21}\)",MTH-11-HSC-13-00,final,P028183,"For \(N&gt;1,\) the product \(\frac{1}{\log_2N}\cdot\frac{1}{\log_N8}\cdot\frac{1}{\log_{32}N}\cdot\frac{1}{\log_N128}\) simplifies to \(\frac{3}{7}\) \(\frac{3}{7\ln2}\) \(\frac{3}{5\ln2}\) \(\frac{5}{21}\)",MTH-11-JEE-01-00,final
3513,1574,1,P021872,If \(A=\) {\(x:x\:\text{is a letter of the word}\: ‘APPLE’\)}\(B=\) {\(x:x\:\text{ is a letter of the word}\: ‘TEAR’\)}\(C=\) {\(x:x\:\text{ is a letter of the word}\: ‘STEER’\)}Then which of the following is true? \(n\left(A\cup B\right)&gt;n\left(B\cup C\right)&gt;n\left(C\cup A\right)\) \(n\left(C\cup A\right)&lt;n\left(A\cup B\right)&lt;n\left(B\cup C\right)\) \(n\left(C\cup A\right)=n\left(A\cup B\right)&gt;n\left(B\cup C\right)\)   \(n\left(C\cup A\right)&gt;n\left(A\cup B\right)&gt;n\left(B\cup C\right)\)  ,MTH-11-CBS-01-00,final,P002310,If \(A=\left\{x:x\:\text{is a letter of the word}\: APPLE\right\}\)\(B=\left\{x:x\:\text{ is a letter of the word}\: TEAR\right\}\)\(C=\left\{x:x\:\text{ is a letter of the word}\: STEER\right\}\)Then which of the following is true? \(n\left(A\cup B\right)&gt;n\left(B\cup C\right)&gt;n\left(C\cup A\right)\) \(n\left(C\cup A\right)&lt;n\left(A\cup B\right)&lt;n\left(B\cup C\right)\) \(n\left(C\cup A\right)=n\left(A\cup B\right)&gt;n\left(B\cup C\right)\)   \(n\left(C\cup A\right)&gt;n\left(A\cup B\right)&gt;n\left(B\cup C\right)\)  ,MTH-11-JEE-02-00,final
3514,1576,1,P021873,The given Venn diagram is the representation of \(\left(A\cap B\right)\cup\left(A\cap C\right)\) \(A\cup\left(B\cap C\right)\) \(\left(A\cup B\right)\cap\left(A\cup C\right)\) Both B and C,MTH-11-CBS-01-00,final,P002312,The given Venn diagram is the representation of  \(\left(A\cap B\right)\cup\left(B\cap C\right)\) \(A\cup\left(B\cap C\right)\) \(\left(A\cup B\right)\cap\left(A\cup C\right)\) Both B and C,MTH-11-JEE-02-00,final
5834,1576,1,P040382,The given Venn diagram is the representation of \(\left(A\cap B\right)\cup\left(A\cap C\right)\) \(A\cup\left(B\cap C\right)\) \(\left(A\cup B\right)\cap\left(A\cup C\right)\) Both B and C,MTH-11-HSC-12-00,final,P002312,The given Venn diagram is the representation of  \(\left(A\cap B\right)\cup\left(B\cap C\right)\) \(A\cup\left(B\cap C\right)\) \(\left(A\cup B\right)\cap\left(A\cup C\right)\) Both B and C,MTH-11-JEE-02-00,final
1579,1578,1,P002315,"If sets \(A,B \) are subsets of a universal set \(U\), such that \((A-B)∪B=A\), then \(A=ϕ\) \(B=U\) \(A⊂B\) \(B⊂A\)",MTH-11-JEE-02-00,final,P002314,"If sets \(A,B \) are subsets of a universal set \(U\), such that \((A-B)∪B=A\), then \(A=ϕ\) \(B=U\) \(A⊂B\) \(B⊂A\)",MTH-11-JEE-02-00,final
1606,1592,1,P009147,"Let \(A,B\) and \(C\) be three sets having 2,4 and 7 elements respectively. What is the minimum number of elements in \(A∪B∪C\)? 2 5 13 7",MTH-11-JEE-02-00,final,P003109,"Let \(A,B\) and \(C\) be three sets having \(2,4\) and \(7\) elements respectively. What is the minimum number of elements in \(A∪B∪C\)? 2 13 4 7",MTH-11-JEE-02-00,draft
1610,1596,1,P009166,"Statement 1:  If \(A\) and \(B\) are disjoint sets, then \((A'∪B' )'=ϕ\).Statement 2:  \((A∪B)'=A'∩B'\). Both statements are true and Statement 2 is the correct explanation of statement 1 Both statements are true but Statement 2 is not the correct explanation of statement 1 Statement 1 is true and statement 2 is false Statement 2 is true and statement 1 is false",MTH-11-JEE-02-00,final,P003115,"Statement 1:  If \(A\) and \(B\) are disjoint sets, then \((A'∪B' )'=ϕ\).Statement 2: If \((A∪B)'=A'∩B'\).  Both statements are true and Statement 2 is the correct explanation of statement 1  Both statements are true but Statement 2 is not the correct explanation of statement 1  Statement 1 is true and statement 2 is false  Statement 2 is true and statement 1 is false ",MTH-11-JEE-02-00,draft
1611,1597,1,P009168,"Let \(X=\{(x,y,z)|x,y,z∈N; x+y+z=10;x&lt;y&lt;z\}\) and \(Y=\{(x,y,z)|x,y,z∈N; y=|x-z|\}\) then \( X∩Y\) is equal to \(\{(2,3,5)\}\) \(\{(1,4,5)\}\) \({(5,1,4)}\) \(\{(2,3,5),(1,4,5)\} \)",MTH-11-JEE-02-00,final,P003116,"Let \(X=\left\{(x,y,z)|x,y,z∈N; x+y+z=10;x&lt;y&lt;z\right\}\) and \(Y=\left\{(x,y,z)|x,y,z∈N; y=|x-z|\right\}\), then \(X∩Y\) is equal to \(\left\{\left(2,3,5\right)\right\}\) \(\left\{\left(1,4,5\right)\right\}\) \(\left\{\left(5,1,4\right)\right\}\) \(\left\{\left(2,3,5\right),\left(1,4,5\right)\right\}\)",MTH-11-JEE-02-00,final
3543,1622,1,P025884,"Two finite sets have \(m\) and \(n\) elements. The number of subsets of the first set is \(112\) more than that of the second set. The values of \(m\) and \(n\) are, respectively. \(4,\:7\) \(7,\:4\) \(4,\:4\) \(7,\:7\)",MTH-11-CBS-01-00,final,P028528,"Two finite sets have \(m\) and \(n\) elements. The number of subsets of the first set is \(112\) more than that of the second set. The values of \(m\) and \(n\) are respectively. \(4,7\) \(7,4\) \(4,4\) \(7,7\)",MTH-11-JEE-02-00,final
1673,1656,1,P018039,"The locus of a point \(P(\alpha,\beta)\) moving under the condition that the line \(y=\alpha x+\beta\) is a tangent to the hyperbola \(\frac{x^2}{a^2}-\frac{y^2}{b^2}=1\) is A circle An ellipse A hyperbola A parabola",MTH-11-JEE-14-00,draft,P009138,"The locus of a point \(P(\alpha,\beta)\) moving under the condition that the line \(y=\alpha x+\beta \) is a tangent to the hyperbola \(\frac{x^2}{a^2}-\frac{y^2}{b^2}=1\) is an ellipse a circle a parabola a hyperbola",MTH-11-JEE-14-00,final
1771,1670,1,P052438,"If the foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\) and the hyperbola \(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide, then the value of \(b^2\) is \(1\) \(5\) \(7\) \(9\)",MTH-11-JEE-14-00,final,P018010,"The foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\), and the hyperbola\(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide. Then the value of \(b^2\) is \(5\) \(7\) \(9\) \(1\)",MTH-11-JEE-14-00,final
4097,1670,1,P013202,"If the foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\) and the hyperbola \(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide, then the value of \(b^2\) is : \(1\) \(7\) \(5\) \(9\)",MTH-11-CBS-11-00,final,P018010,"The foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\), and the hyperbola\(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide. Then the value of \(b^2\) is \(5\) \(7\) \(9\) \(1\)",MTH-11-JEE-14-00,final
1731,1690,1,P025777,"The foci of the hyperbola \(\frac{y^2}{9}-\frac{x^2}{25}=1\) are at the points \(\left(0,\pm\sqrt{34}\right)\) \(\left(\pm\sqrt{34},0\right)\) \(\left(0,\pm\sqrt{17}\right)\) \(\left(\pm\sqrt{17},0\right)\)",MTH-11-JEE-14-00,final,P021853,"The foci of the hyperbola \(\frac{y^2}{9}-\frac{x^2}{25}=1\) are at the points \(\left(0,\:\pm\sqrt{34}\right)\) \(\left(\pm\sqrt{34},\:0\right)\) \(\left(0,\:\pm\sqrt{17}\right)\) \(\left(\pm\sqrt{17},\:0\right)\)",MTH-11-JEE-14-00,final
1707,1692,1,P022337,"For a hyperbola, the ratio of the length of conjugate axis to the length of transverse axis is \(2\). The ratio of the length of its latus rectum to that of the latus rectum of its conjugate will be: \(1\) \(\frac{1\:}{8}\) \(4\) \(8\)",MTH-11-JEE-14-00,draft,P021856,"For a hyperbola, the ratio of the length of conjugate axis to the length of transverse axis is 2. The ratio of the length of its latus rectum to that of the latus rectum of its conjugate will be: \(1\) \(\frac{1}{8}\) \(4\) \(8\)",MTH-11-JEE-14-00,final
1708,1693,1,P022338,"The eccentricity of an ellipse, with its centre at the origin, is \(\frac{1}{2}\). If one of the directrices is \(x=4\), then the equation of the ellipse is: \(3x^2+4y^2=1\) \(3x^2+4y^2=12\) \(4x^2+3y^2=12\) \(4x^2+3y^2=1\)",MTH-11-JEE-14-00,draft,P021857,"The eccentricity of an ellipse with its centre at the origin, is \(\frac{1}{2}\). If one of the directrices is \(x=4,\) then the equation of the ellipse is: \(3x^2-4y^2=1\) \(3x^2+4y^2=12\) \(4x^2+3y^2=12\) \(4x^2+3y^2=1\)",MTH-11-JEE-14-00,final
1709,1694,1,P022340,"If the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay  \left(a\ne0\right)\), then \(d^2+\left(2b+3c\right)^2=0\) \(d^2+\left(3b+2c\right)^2=0\) \(d^2+\left(2b-3c\right)^2=0\) \(d^2+\left(3b-2c\right)^2=0\)",MTH-11-JEE-14-00,draft,P021858,"If the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay  \left(a\ne0\right),\) then \(d^2+\left(2b+3c\right)^2=0\) \(d^2+\left(3b+2c\right)^2=0\) \(d^2+\left(2b-3c\right)^2=0\) \(d^2+\left(3b-2c\right)^2=0\)",MTH-11-JEE-14-00,final
5719,1694,1,P047603,"If \(a\ne0\) and the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay\), then \(\underset{gfdg} {\xrightarrow{fhd}}\) \(d^2 +(3b-2c)^2 =0\) \(d^2 +(3b+2c)^2 =0\) \(d^2 +(2b-3c)^2 =0\) \(d^2 +(2b+3c)^2 =0\)",MTH-11-HSC-07-00,draft,P021858,"If the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay  \left(a\ne0\right),\) then \(d^2+\left(2b+3c\right)^2=0\) \(d^2+\left(3b+2c\right)^2=0\) \(d^2+\left(2b-3c\right)^2=0\) \(d^2+\left(3b-2c\right)^2=0\)",MTH-11-JEE-14-00,final
1710,1695,1,P022342,"A tangent of slope \(2\) is drawn to the parabola \(y^2=8x\) from the point \((-2, -3)\). The equation of the other tangent from the same point to the parabola will be: \(2x+y+8=0\) \(-2x+y-8=0\) \(x+2y+8=0\) \(-2x-y+8=0\)",MTH-11-JEE-14-00,draft,P021859,"A tangent of slope \(2\) is drawn to the parabola \(y^2=8x\) from the point \((-2, -3)\). The equation of the other tangent from the same point to the parabola will be \(2x+y+8=0\) \(-2x+y-8=0\) \(x+2y+8=0\) \(-2x-y+8=0\)",MTH-11-JEE-14-00,final
1711,1696,1,P022343,"The line passing through an extremity \(A\) of the major axis and extremity \(B\) of the minor axis of the ellipse \(x^2+9y^2=9\) meets the auxiliary circle at the point \(M,\) then the area of the triangle with vertices \(A, M\) and the origin \(O\) is \(\frac{31}{10}\) \(\frac{29}{10}\) \(\frac{21}{10}\) \(\frac{27}{10}\)",MTH-11-JEE-14-00,draft,P021861,"The line passing through an extremity \(A\) of the major axis and extremity \(B\) of the minor axis of the ellipse \(x^2+9y^2=9\) meets the auxiliary circle at the point \(M,\) then the area of the triangle with vertices \(A,  M\) and the origin \(O\) is \(\frac{31}{10}\) \(\frac{29}{10}\) \(\frac{21}{10}\) \(\frac{27}{10}\)",MTH-11-JEE-14-00,final
1712,1697,1,P022344,"If \(x=9\) is the chord of contact of the hyperbola \(x^2-y^2=9\), then the equation of the corresponding pair of tangents is \(9x^2-8y^2+18x-9=0\) \(9x^2-8y^2-18x+9=0\) \(9x^2-8y^2-18x-9=0\) \(9x^2-8y^2+18x+9=0\)",MTH-11-JEE-14-00,draft,P021864,"If \(x=9\) is the chord of contact of the hyperbola \(x^2-y^2=9,\) then the equation of the corresponding pair of tangents is \(9x^2-8y^2+18x-9=0\) \(9x^2-8y^2-18x+9=0\) \(9x^2+8y^2-18x-9=0\) \(9x^2-8y^2+18x+9=0\)",MTH-11-JEE-14-00,final
1713,1698,1,P022345,"The locus of the midpoint of the line segment joining the focus to a point on the parabola \(y^2=4ax\) is another parabola with vertex: \((0, 0)\) \((a, 0)\) \(\left(\frac{a}{2},0\right)\) \(\left(-\frac{a}{2},0\right)\)",MTH-11-JEE-14-00,draft,P021865,"The locus of the midpoint of the line segment joining the focus to a point on the parabola \(y^2=4ax\) is another parabola with vertex: \((0, 0)\) \((a, 0)\) \(\left(\frac{a}{2},\:0\right)\) \(\left(-\frac{a}{2},\:0\right)\)",MTH-11-JEE-14-00,final
1714,1699,1,P022346,"The equation of a tangent to the hyperbola \(3x^2-y^2=3\), parallel to the line \(y=2x+4\) is \(y=2x+3\) \(y=2x+1\) \(y=2x-3\) \(y=2x+2\)",MTH-11-JEE-14-00,draft,P021866,"The equation of a tangent to the hyperbola \(3x^2-y^2=3,\) parallel to the line \(y=2x+4\) is \(y=2x+3\) \(y=2x+1\) \(y=2x-3\) \(y=2x+2\)",MTH-11-JEE-14-00,final
1715,1700,1,P022348,An ellipse intersects the hyperbola \(2x^2-2y^2=1\) orthogonally. The eccentricity of the ellipse is reciprocal of that of the hyperbola. If the axes of the ellipse are along the co-ordinate axes then equation of the ellipse is: \(x^2+2y^2=2\) \(2x^2+y^2=2\) \(x^2+2y^2=4\) \(2x^2+y^2=4\),MTH-11-JEE-14-00,draft,P021868,An ellipse intersects the hyperbola \(2x^2-2y^2=1\) orthogonally. The eccentricity of the ellipse is reciprocal to that of the hyperbola. If the axes of the ellipse are along the co-ordinate axes then the equation of the ellipse is: \(x^2+2y^2=2\) \(2x^2+y^2=2\) \(x^2+2y^2=4\) \(2x^2+y^2=4\),MTH-11-JEE-14-00,final
1716,1701,1,P022349,"The tangent \(PT\) and the normal \(PN\) to the parabola \(y^2=4ax\) at point \(P\left(at^2,2at\right)\) on it, meet its axis at \(T\) and \(N\) respectively. The \(y\)-coordinate of the centroid of the triangle \(PTN\) is \(2at\) \(\frac{2at}{3}\) \(at\) \(\frac{at}{3}\)",MTH-11-JEE-14-00,draft,P021869,"The tangent \(PT\) and the normal \(PN\) to the parabola \(y^2=4ax\) at point \(P\left(at^2,\:2at\right)\) on it, meet its axis at \(T\) and \(N\) respectively. The \(y\)-coordinate of the centroid of the triangle \(PTN\) is \(2at\) \(\frac{2at}{3}\) \(at\) \(\frac{at}{3}\)",MTH-11-JEE-14-00,final
1717,1702,1,P022351,"Statement 1: Tangents drawn from any point on the circle \(x^2+y^2=13\) to the ellipse \(\frac{x^2}{9}+\frac{y^2}{4}=1\) are at right angles to each other.Statement 2: Equation of auxiliary circle of the ellipse \(\frac{x^2}{9}+\frac{y^2}{4}=1\) is \(x^2+y^2=13\) Statement 1 is true, statement 2 is true and is the correct explanation of statement 1 Statement 1 is true, statement 2 is true but is not the correct explanation of statement 1 Statement 1 is true, statement 2 is false Statement 1 is false, statement 2 is true",MTH-11-JEE-14-00,draft,P021870,"Statement 1: Tangents drawn from any point on the circle \(x^2+y^2=13\) to the ellipse \(\frac{x^2}{9}+\frac{y^2}{4}=1\) are at right angles to each other.Statement 2: Equation of auxiliary circle of the ellipse \(\frac{x^2}{9}+\frac{y^2}{4}=1\) is \(x^2+y^2=13\) Statement 1 is true, statement 2 is true and is a correct explanation of statement 1 Statement 1 is true, statement 2 is true but is not a correct explanation of statement 1 Statement 1 is true, statement 2 is false Statement 1 is false, statement 2 is true",MTH-11-JEE-14-00,final
1718,1703,1,P022353,"Statement 1: If foci of a hyperbola are at points \((4, 0)\) and \((-6, 0)\) and the eccentricity is \(\frac{5}{4},\) then the length of transverse axis is \(4\) units.Statement 2: The distance between foci of a hyperbola is equal to the product of its eccentricity and the length of the transverse axis. Statement 1 is true, statement 2 is true and is the correct explanation of statement 1 Statement 1 is true, statement 2 is true but is not the correct explanation of statement 1 Statement 1 is true, statement 2 is false Statement 1 is false, statement 2 is true",MTH-11-JEE-14-00,draft,P021871,"Statement 1: If foci of a hyperbola are at points \((4, 0)\) and \((-6, 0)\) and the eccentricity is \(\frac{5}{4},\) then the length of transverse axis is \(4\) units.Statement 2: The distance between foci of a hyperbola is equal to the product of its eccentricity and the length of the transverse axis. Statement 1 is true, statement 2 is true and is a correct explanation of statement 1 Statement 1 is true, statement 2 is true but is not a correct explanation of statement 1 Statement 1 is true, statement 2 is false Statement 1 is false, statement 2 is true",MTH-11-JEE-14-00,final
5719,1709,1,P047603,"If \(a\ne0\) and the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay\), then \(\underset{gfdg} {\xrightarrow{fhd}}\) \(d^2 +(3b-2c)^2 =0\) \(d^2 +(3b+2c)^2 =0\) \(d^2 +(2b-3c)^2 =0\) \(d^2 +(2b+3c)^2 =0\)",MTH-11-HSC-07-00,draft,P022340,"If the line \(2bx+3cy+4d=0\) passes through the points of intersection of the parabolas \(y^2=4ax\) and \(x^2=4ay  \left(a\ne0\right)\), then \(d^2+\left(2b+3c\right)^2=0\) \(d^2+\left(3b+2c\right)^2=0\) \(d^2+\left(2b-3c\right)^2=0\) \(d^2+\left(3b-2c\right)^2=0\)",MTH-11-JEE-14-00,draft
5729,1748,1,P047703,"The eccentricity of the hyperbola whose length of the latus rectum is equal to \(8\) and the length of its conjugate axis is equal to half of the distance between its foci, is: \(\frac43\) \(\frac4{\sqrt3}\) \(\frac2{\sqrt3}\) \(\sqrt3\)",MTH-11-HSC-07-00,draft,P044239,"The eccentricity of the hyperbola whose length of the latus rectum is equal to \(8\) and the length of its conjugate axis is equal to half of the distance between its foci, is : \(\frac43\) \(\frac4{\sqrt3}\) \(\frac2{\sqrt3}\) \(\sqrt3\)",MTH-11-JEE-14-00,final
4097,1771,1,P013202,"If the foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\) and the hyperbola \(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide, then the value of \(b^2\) is : \(1\) \(7\) \(5\) \(9\)",MTH-11-CBS-11-00,final,P052438,"If the foci of the ellipse \(\frac{x^2}{16}+\frac{y^2}{b^2}=1\) and the hyperbola \(\frac{x^2}{144}-\frac{y^2}{81}=\frac{1}{25}\) coincide, then the value of \(b^2\) is \(1\) \(5\) \(7\) \(9\)",MTH-11-JEE-14-00,final
4993,1841,1,P038977,\(\sim\left(p\vee q\right)\vee\left(\sim p\wedge q\right)\) is logically equivalent to \(\sim p\) \(p\) \(\sim q\) \(q\),MTH-12-HSC-01-00,final,P005141,\(\sim\left(p\vee q\right)\vee\left(\sim p\wedge q\right)\) is logically equivalent to \(\sim p\) \(p\) \(\sim q\) \(q\),MTH-11-JEE-15-00,final
4994,1863,1,P038978,"If \(p=\) He is intelligent, \(q=\) He is strongThen symbolic form of the statement, ""It is wrong that he is intelligent or strong"" is \(\sim p\:\vee\sim q\) \(\sim\left(p\wedge q\right)\) \(\sim\left(p\vee q\right)\) \(p\:\vee\sim q\)",MTH-12-HSC-01-00,final,P023718,"If \(p=\) He is intelligent, \(q=\) He is strongThen symbolic form of the statement, ""It is wrong that he is intelligent or strong"" is \(\sim p\:\vee\sim q\) \(\sim\left(p\wedge q\right)\) \(\sim\left(p\vee q\right)\) \(p\:\vee\sim q\)",MTH-11-JEE-15-00,final
4989,1868,1,P038699,"If Sachin hits a century, then India wins the match.For the given statement, identify which of the following are true.(I) Inverse of Inverse is Contrapositive.(II) Inverse of Contrapositive is Converse.(III) Converse of Contrapositive is Inverse.(IV) Converse of inverse is Contrapositive.(V) Converse of Converse is Inverse.(VI) Inverse of Inverse is Original statement. (II), (III), (IV), (VI) (I), (II), (V), (VI) (I), (II), (III), (VI) All of these",MTH-12-HSC-01-00,final,P023852,"If Sachin hits a century, then India wins the match.For the given statement, identify which of the following are true.(I) Inverse of Inverse is Contrapositive.(II) Inverse of Contrapositive is Converse.(III) Converse of Contrapositive is Inverse.(IV) Converse of inverse is Contrapositive.(V) Converse of Converse is Inverse.(VI) Inverse of Inverse is Original statement. (II), (III), (IV), (VI) (I), (II), (V), (VI) (I), (II), (III), (VI) All of these",MTH-11-JEE-15-00,final
